"UniqueKey","DateSurvey","UniqueCode","Consent","PreviousDC","PreviousBassCoastDC","Female","Male","Nonbinary","Trans","Gender_Unknown","Belief_MDMA_a","Belief_MDA_a","Belief_Ketamine_a","Belief_Cocaine_a","Belief_Methamphetamine_a","Belief_LSD_a","Belief_Unknown_a","Belief_Other_a","Belief_Other_detail_a","Type_Powder_s1","Type_Crystal_s1","Type_Blotter_s1","Type_PressTab_s1","Type_Liquid_s1","Type_Gummy_s1","Type_Other_s1","Type_Other_detail_s1","Type_Colour_s1","Testing_Self","Testing_Friends","Testing_Friends_num","Testing_Clients","Testing_Other","Testing_Other_detail","Obtained","Benzos_results","Benzo_Comments","LSD_result","Colorimetric_Comments","Ehrlich_result","FTS_results","FTS_Comments","FTIR_completion","FTIR_initials","FTIR_result_a1","FTIR_result_a2","FTIR_result_a3","FTIR_result_a4","FTIR_result_7_detail1","FTIR_result_7_detail2","FTIR_result_7_detail3","FTIR_result_7_detail4","FTIR_Comment","Surprised1","Surprised_detail","Satisfaction","Improvement","Intention_Nochange_a","Intention_More_a","Intention_Less_a","Intention_Dispose_a","Intention_Friend_a","Intention_Change_a","Intention_Naloxone_a","Intention_Other_a","Intention_Other_detail_a","Discarded","Initials","Final_comments","FTIR_result_MDMA_a1","FTIR_result_MDA_a1","FTIR_result_Ketamine_a1","FTIR_result_Cocaine_a1","FTIR_result_Methamphetamine_a1","FTIR_result_LSD_a1","FTIR_result_Unknown_a1","FTIR_result_Other_a1","match","Gender","count_substance","combinations","Intention_count","Intention_group","Behaviour_change","Type_count","Type","FTIR_result_MDMA_2","FTIR_result_MDA_2","FTIR_result_Ketamine_2","FTIR_result_Methamphetamine_2","FTIR_result_LSD_2","FTIR_result_Unknown_2","FTIR_result_Other_2","FTIR_result_Cocaine_2","match2","combo_name","cluster","match3","cluster1","mcluster","Intention","count_blf_substance","combinations_belief","combo_name_belief"
502,2019-07-13,3813,0,"0",1,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"brown/purple",0,0,1,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"ST",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,0,1,1,1,NA,"1","DL","-",0,1,1,1,1,1,1,1,"Match","Male",1,"0, 1, 1, 1, 1, 1, 1, 1",2,"Harm Reduction","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",6,"Match",1,3,"Friend",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
508,2019-07-13,3814,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,"grey",0,0,1,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"ST",1,7,NA,NA,NA,"tryptophan (uncertain)",NA,NA,"-","1","-",0,"-",1,1,1,1,1,1,1,0,"give back to friend","1","DL","ek: type of substance section was not recorded on paper form",0,1,1,1,1,1,1,0,"No Match","Female",2,"0, 1, 1, 1, 1, 1, 1, 0",1,"No Change","Behaviour Change",0,"Other",0,1,1,1,1,1,1,1,"Match","MDMA, Unknown",4,"Match",5,2,"Other",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
507,2019-07-13,3815,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"grey",0,0,2,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"ST",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","DL","-",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA",8,"Match",4,4,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
201,2019-07-13,3816,0,"1",NA,0,1,1,1,1,1,1,0,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,NA,0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"ML",3,8,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","CJ","ek: colour was not recorded on paper form",1,1,0,1,1,1,0,1,"No Match","Female",2,"1, 1, 0, 1, 1, 1, 0, 1",1,"No Change","No Change",1,"Crystal",1,1,0,1,1,1,1,1,"Match","Ketamine, Other",8,"Match",4,8,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
202,2019-07-13,3817,0,"0",1,1,0,1,1,1,1,1,1,1,0,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"ML",5,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","CJ","-",1,1,1,1,0,1,1,1,"Match","Male",1,"1, 1, 1, 1, 0, 1, 1, 1",1,"No Change","No Change",1,"Crystal",1,1,1,0,1,1,1,1,"Match","Methamphetamine",3,"Match",3,3,"No Change",1,"1, 1, 1, 1, 0, 1, 1, 1","Methamphetamine"
74,2019-07-13,3819,0,"1",NA,1,0,1,1,1,1,1,1,1,1,1,0,1,NA,1,0,1,1,1,1,1,NA,"white",0,0,6,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",5,NA,NA,NA,NA,NA,NA,NA,"-","0","hoping it was ketamine",0,"-",1,1,1,1,1,0,1,1,NA,"1","-","-",1,1,1,1,0,1,1,1,"No Match","Male",1,"1, 1, 1, 1, 0, 1, 1, 1",1,"Harm Reduction","Behaviour Change",1,"Crystal",1,1,1,0,1,1,1,1,"No Match","Methamphetamine",5,"No Match",6,9,"Change in Consumption",1,"1, 1, 1, 1, 1, 1, 0, 1","Other"
31,2019-07-13,3820,0,"1",NA,0,1,1,1,1,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"ST",4,NA,NA,NA,NA,NA,NA,NA,"-","0","told there was lidocaine",0,"-",1,1,1,1,0,1,1,0,"gloat","1","DL","-",1,1,1,0,1,1,1,1,"Match","Female",1,"1, 1, 1, 0, 1, 1, 1, 1",2,"Harm Reduction","Behaviour Change",1,"Powder",1,1,1,1,1,1,1,0,"Match","Cocaine",7,"Match",8,2,"Friend",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
75,2019-07-13,3821,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,"capsule - clear","white",0,0,1,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","-","-",0,1,1,1,1,1,1,1,"Match","Male",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Other",0,1,1,1,1,1,1,1,"Match","MDMA",3,"Match",3,3,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
30,2019-07-13,3822,0,"1",NA,1,0,1,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",NA,"client requested benzo test [no result recorded]",3,"-",3,1,"-",NA,"ST",3,NA,NA,NA,NA,NA,NA,NA,"ek: FTIR completion question not completed","1","-",0,"amazing",0,1,1,1,1,1,1,1,NA,"1","RT","-",1,1,0,1,1,1,1,1,"Match","Male",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,1,0,1,1,1,1,1,"Match","Ketamine",3,"Match",3,3,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
33,2019-07-13,3823,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"ST",1,NA,NA,NA,NA,NA,NA,NA,"-","0","suspect drugs to be adulterated",0,"-",0,1,1,1,0,1,1,1,NA,"1","DL","-",0,1,1,1,1,1,1,1,"Match","Male",1,"0, 1, 1, 1, 1, 1, 1, 1",2,"Harm Reduction","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",6,"Match",1,1,"Friend",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
76,2019-07-13,3824,0,"1",NA,1,0,1,1,1,1,1,1,1,1,1,1,0,"Keif/THC",0,1,1,1,1,1,1,NA,"green",0,0,2,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"JE",7,7,NA,NA,"THC","cellulose",NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","-","-",1,1,1,1,1,1,1,0,"Match","Male",1,"1, 1, 1, 1, 1, 1, 1, 0",1,"No Change","No Change",1,"Powder",1,1,1,1,1,1,0,1,"Match","Unknown",3,"Match",3,5,"No Change",1,"1, 1, 1, 1, 1, 1, 1, 0","Unknown"
78,NA,3825,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",1,1,1,1,0,1,1,1,NA,"1","-","ek: date was not recorded on paper form",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"Harm Reduction","Behaviour Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",7,"Match",8,2,"Friend",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
77,2019-07-13,3826,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",NA,NA,NA,NA,NA,NA,NA,NA,"ek: FTIR results not recorded on paper form","1","-",0,"-",1,1,1,1,0,1,1,1,NA,"1","-","-",1,1,1,1,1,1,1,1,"No Match","Female",0,"1, 1, 1, 1, 1, 1, 1, 1",1,"Harm Reduction","Behaviour Change",1,"Crystal",1,1,1,1,1,1,1,1,"No Match",NA,2,"No Match",2,2,"Friend",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
195,NA,3827,0,"1",NA,0,1,1,1,1,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"ML",4,7,7,NA,NA,"benzocaine","creatine",NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","CJ","ek: date was not recorded on paper form",1,1,1,0,1,1,1,0,"No Match","Female",2,"1, 1, 1, 0, 1, 1, 1, 0",1,"No Change","No Change",1,"Powder",1,1,1,1,1,1,1,0,"Match","Cocaine, Unknown",8,"Match",4,8,"No Change",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
194,2019-07-13,3828,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"brown",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"ML",1,NA,NA,NA,NA,NA,NA,NA,"-","0","that there appeared to be no additional substances",0,"-",0,1,1,1,1,1,1,1,NA,"1","CJ","-",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",8,"Match",4,2,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
512,2019-07-13,3829,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"brown",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"ST",1,NA,NA,NA,NA,NA,NA,NA,"-","1","told was pure",0,"more stands @ festivals",0,1,1,1,1,1,1,1,NA,"1","DL","-",0,1,1,1,1,1,1,1,"Match","Male",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",3,"Match",3,3,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
513,2019-07-13,3830,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"blue",0,1,NA,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"ST",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","DL","-",0,1,1,1,1,1,1,1,"Match","Male",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",3,"Match",3,5,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
65,2019-07-13,3831,0,"1",NA,1,1,1,1,1,1,1,1,1,1,0,1,1,NA,1,1,0,1,1,1,1,NA,"buddha",0,1,NA,1,1,NA,"Offsite",3,"-",0,"-",3,3,"-",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","-","-",1,1,1,1,1,0,1,1,"Match","Unknown",0,"1, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Blotter",1,1,1,1,1,1,1,1,"Match","LSD",3,"No Match",4,9,"No Change",1,"1, 1, 1, 1, 1, 0, 1, 1","LSD"
514,2019-07-13,3832,0,"1",NA,1,0,1,1,1,1,1,1,1,1,0,1,1,NA,1,1,0,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Onsite",3,"-",0,"-",3,1,"-",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","random dealer",0,"-",0,1,1,1,1,1,1,1,NA,"1","DL","-",1,1,1,1,1,0,1,1,"Match","Male",0,"1, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Blotter",1,1,1,1,1,1,1,1,"Match","LSD",3,"No Match",3,1,"No Change",1,"1, 1, 1, 1, 1, 0, 1, 1","LSD"
67,2019-07-13,3833,0,"1",NA,0,1,1,1,1,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",4,7,NA,NA,NA,"benzocaine",NA,NA,"-","0","so differenct from other sample",0,"-",0,1,1,1,1,1,1,1,NA,"1","-","-",1,1,1,0,1,1,1,0,"No Match","Female",2,"1, 1, 1, 0, 1, 1, 1, 0",1,"No Change","No Change",1,"Powder",1,1,1,1,1,1,1,0,"Match","Cocaine, Unknown",8,"Match",4,6,"No Change",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
515,2019-07-13,3834,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"brown",0,1,NA,1,1,NA,"Online",3,"-",3,"-",3,1,"-",0,"ST",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,0,1,1,1,NA,"1","DL","-",0,1,1,1,1,1,1,1,"Match","Male",1,"0, 1, 1, 1, 1, 1, 1, 1",2,"Harm Reduction","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",6,"Match",1,7,"Friend",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
63,2019-07-13,3835,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"brown",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",1,NA,NA,NA,NA,NA,NA,NA,"-","0","expecting cut",0,"-",1,1,1,1,0,1,1,1,NA,"1","-","-",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"Harm Reduction","Behaviour Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA",7,"Match",8,2,"Friend",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
64,NA,3836,0,"1",NA,0,1,1,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",3,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",1,1,1,1,0,1,1,1,NA,"1","-","ek: date not recorded on the form",1,1,0,1,1,1,1,1,"Match","Female",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"Harm Reduction","Behaviour Change",1,"Powder",1,1,0,1,1,1,1,1,"Match","Ketamine",7,"Match",8,2,"Friend",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
517,2019-07-13,3837,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"brown",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"ST",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","DL","-",0,1,1,1,1,1,1,1,"Match","Male",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",3,"Match",3,3,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
516,2019-07-13,3838,0,"1",NA,1,0,1,1,1,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"ST",4,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","DL","-",1,1,1,0,1,1,1,1,"Match","Male",1,"1, 1, 1, 0, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,1,1,1,1,1,1,0,"Match","Cocaine",3,"Match",3,3,"No Change",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
34,2019-07-13,3839,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"off white",0,0,5,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"ML",1,3,NA,NA,NA,NA,NA,NA,"ketamine residue in vial","1","-",0,"-",0,0,1,1,1,1,1,1,NA,NA,NA,"ek: information in this section was not completed",0,1,0,1,1,1,1,1,"No Match","Female",2,"0, 1, 0, 1, 1, 1, 1, 1",2,"No Change","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA, Ketamine",8,"Match",4,8,"Take More",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
518,2019-07-13,3840,0,"1",NA,0,1,1,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"ST",3,NA,NA,NA,NA,NA,NA,NA,"-","0","hard to trust dealer",0,"-",0,1,1,1,0,1,1,1,NA,"1","DL","-",1,1,0,1,1,1,1,1,"Match","Female",1,"1, 1, 0, 1, 1, 1, 1, 1",2,"Harm Reduction","No Change",1,"Powder",1,1,0,1,1,1,1,1,"Match","Ketamine",4,"Match",5,2,"Friend",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
60,2019-07-13,3841,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"brown",0,0,1,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",1,1,1,1,0,1,1,1,NA,"1","-","-",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"Harm Reduction","Behaviour Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA",7,"Match",8,2,"Friend",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
61,2019-07-13,3842,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"brown",0,0,1,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",2,7,NA,NA,NA,"MSM",NA,NA,"-","1","-",0,"-",1,1,1,0,1,1,1,1,NA,"0","-","-",1,0,1,1,1,1,1,0,"No Match","Female",2,"1, 0, 1, 1, 1, 1, 1, 0",1,"Harm Reduction","Behaviour Change",1,"Powder",1,0,1,1,1,1,1,1,"No Match","MDA, Unknown",2,"No Match",2,2,"Dispose",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
35,2019-07-13,3843,0,"1",NA,1,0,1,1,1,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"ML",4,7,NA,NA,NA,"water",NA,NA,"-","1","-",0,"-",1,1,1,1,0,1,1,1,NA,"1","CJ","-",1,1,1,0,1,1,1,0,"No Match","Male",2,"1, 1, 1, 0, 1, 1, 1, 0",1,"Harm Reduction","Behaviour Change",1,"Powder",1,1,1,1,1,1,1,0,"Match","Cocaine, Unknown",1,"Match",7,7,"Friend",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
519,2019-07-13,3844,0,"0",0,0,1,1,1,1,1,1,1,1,1,1,0,1,NA,0,1,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Ground",3,"-",3,"-",3,NA,"ek",0,"ST",4,NA,NA,NA,NA,NA,NA,NA,"-","0","better than I thought",0,"-",0,1,1,1,0,1,1,1,NA,"1","DL","get a clean [illegible]",1,1,1,0,1,1,1,1,"No Match","Female",1,"1, 1, 1, 0, 1, 1, 1, 1",2,"Harm Reduction","No Change",1,"Powder",1,1,1,1,1,1,1,0,"No Match","Cocaine",7,"No Match",8,2,"Friend",1,"1, 1, 1, 1, 1, 1, 0, 1","Other"
501,2019-07-13,3845,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"brown",0,1,NA,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"ST",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","DL","-",0,1,1,1,1,1,1,1,"Match","Male",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA",3,"Match",3,5,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
58,2019-07-13,3846,0,"1",NA,1,0,1,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"JE",3,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","-","-",1,1,0,1,1,1,1,1,"Match","Male",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,1,0,1,1,1,1,1,"Match","Ketamine",3,"Match",3,5,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
59,2019-07-13,3847,0,"1",NA,1,0,1,1,1,1,1,1,1,1,0,1,1,NA,1,1,0,1,1,1,1,NA,"rick and morty",0,0,1,1,1,NA,"Offsite",3,"-",0,"-",3,3,"-",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,0,"enjoy it","1","-","-",1,1,1,1,1,0,1,1,"Match","Male",0,"1, 1, 1, 1, 1, 1, 1, 1",2,"No Change","No Change",1,"Blotter",1,1,1,1,1,1,1,1,"Match","LSD",3,"No Match",3,3,"Other",1,"1, 1, 1, 1, 1, 0, 1, 1","LSD"
499,2019-07-13,3848,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"grey",0,0,4,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"ST",1,7,NA,NA,NA,"uncertain carbohydrate",NA,NA,"70% MDMA; 30% carb","0","tasted weird",0,"-",0,1,1,1,1,1,1,1,NA,"1","DL","-",0,1,1,1,1,1,1,0,"No Match","Male",2,"0, 1, 1, 1, 1, 1, 1, 0",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA, Unknown",3,"Match",3,9,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
47,2019-07-13,3849,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",1,7,NA,NA,NA,"mannitol",NA,NA,"-","1","-",0,"more volunteers",0,1,1,1,1,1,1,1,NA,"1","-","-",0,1,1,1,1,1,1,0,"No Match","Female",2,"0, 1, 1, 1, 1, 1, 1, 0",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA, Unknown",8,"Match",4,8,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
42,2019-07-13,3850,0,"0",1,0,1,1,1,1,1,1,0,1,1,1,1,1,NA,0,0,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"ML",3,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"heaters for testers",0,1,1,1,1,1,1,1,NA,"1","CJ","-",1,1,0,1,1,1,1,1,"Match","Female",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"No Change","No Change",2,"Powder",1,1,0,1,1,1,1,1,"Match","Ketamine",8,"Match",4,8,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
44,2019-07-13,3851,0,"0",1,0,1,1,1,1,1,1,0,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"ML",3,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","CJ","-",1,1,0,1,1,1,1,1,"Match","Female",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",1,1,0,1,1,1,1,1,"Match","Ketamine",8,"Match",4,8,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
497,2019-07-13,3852,0,"0",1,1,0,1,1,1,1,0,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"ST",2,NA,NA,NA,NA,NA,NA,NA,"-","0","expected to be cut because cheap",0,"-",0,1,1,1,1,1,1,1,NA,"1","DE","-",1,0,1,1,1,1,1,1,"Match","Male",1,"1, 0, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,0,1,1,1,1,1,1,"Match","MDA",3,"Match",3,1,"No Change",0,"1, 1, 1, 1, 1, 1, 1, 1",NA
